ñÑÇﬂçûÇ›îÕàÕ, ñÑÇﬂçûÇ›ó¶,PSNR,SSIM,åÎÇËó¶
7,5.594405594,30.79494554,0.839161143,1.007080078
7,5.555555556,30.87510941,0.839883495,0.998578753
7,5.517241379,30.96079555,0.843112307,0.98702567
7,5.479452055,30.86647765,0.845460973,0.977216448
7,5.442176871,30.96931889,0.843744377,0.968279157
7,5.405405405,30.91644026,0.842165318,0.958905901
7,5.369127517,31.05915649,0.841822062,0.948660714
7,5.333333333,31.1006556,0.844707988,0.93863351
7,5.298013245,31.17078151,0.849710438,0.931440081
7,5.263157895,31.24212754,0.85474543,0.921848842
7,5.22875817,31.21240027,0.856650795,0.913565499
7,5.194805195,31.33342003,0.862458985,0.903320313
7,5.161290323,31.33338678,0.858024638,0.894818987
7,5.128205128,31.3920354,0.857396332,0.886753627
7,5.095541401,31.49435875,0.85514894,0.878470285
7,5.063291139,31.44089863,0.852715799,0.869968959
7,5.031446541,31.53410916,0.858856473,0.863865444
7,5,31.56108358,0.862391199,0.856236049
7,4.968944099,31.58015414,0.862002268,0.850568499
7,4.938271605,31.56242109,0.856662545,0.841631208
7,4.90797546,31.64994295,0.862536748,0.83530971
7,4.87804878,31.75068344,0.859428149,0.826372419
7,4.848484848,31.7818763,0.863321628,0.819614955
7,4.819277108,31.75494965,0.866222484,0.810241699
7,4.790419162,31.74809615,0.869579534,0.804574149
7,4.761904762,31.75374383,0.869190943,0.797598703
7,4.733727811,31.83394515,0.875207085,0.789969308
7,4.705882353,31.86979565,0.87750097,0.783211844
7,4.678362573,31.82296646,0.876584124,0.778416225
7,4.651162791,31.96064557,0.879766981,0.770568848
7,4.624277457,31.98788858,0.875943466,0.761413574
7,4.597701149,32.03946523,0.875248807,0.754874093
7,4.571428571,32.10494189,0.87530077,0.74898856
7,4.545454545,32.08261465,0.874494356,0.743538993
7,4.519774011,32.14557045,0.875003071,0.738307408
7,4.494382022,32.16378591,0.872616827,0.732203892
7,4.469273743,32.17037922,0.877650292,0.726972307
7,4.444444444,32.19473756,0.87698716,0.720214844
7,4.419889503,32.22763527,0.87303992,0.714547294
7,4.395604396,32.2049832,0.877395946,0.709097726
7,4.371584699,32.25842811,0.880999718,0.702776228
7,4.347826087,32.3497344,0.88111342,0.695800781
7,4.324324324,32.34939479,0.881261196,0.6892613
7,4.301075269,32.40392435,0.879525045,0.684029715
7,4.278074866,32.44181233,0.880148848,0.677708217
7,4.255319149,32.54099152,0.88530857,0.670732771
7,4.232804233,32.53545361,0.886196005,0.664847238
7,4.210526316,32.60604718,0.887324975,0.658089774
7,4.188481675,32.6198765,0.888636755,0.654820033
7,4.166666667,32.68435788,0.887155553,0.648716518
7,4.14507772,32.7616749,0.891923337,0.641087123
7,4.12371134,32.7214672,0.891958064,0.634983608
7,4.102564103,32.77398041,0.890021044,0.63193185
7,4.081632653,32.7831609,0.888526467,0.626700265
7,4.060913706,32.85690861,0.892090287,0.620596749
7,4.04040404,32.91091646,0.894103152,0.614711217
7,4.020100503,32.88964299,0.894633628,0.611659459
7,4,32.9471786,0.896187424,0.605773926
7,3.980099502,32.99227702,0.891338807,0.601850237
7,3.96039604,33.04767274,0.892604522,0.596836635
7,3.9408867,33.00301368,0.895136061,0.590297154
7,3.921568627,33.05591012,0.899429982,0.586809431
7,3.902439024,33.08234701,0.895613105,0.581359863
7,3.883495146,33.09910923,0.899451024,0.57787214
7,3.8647343,33.18753589,0.899663168,0.571114676
7,3.846153846,33.25770672,0.899777814,0.566101074
7,3.827751196,33.29717759,0.901019402,0.559997559
7,3.80952381,33.35625685,0.901139489,0.556291853
7,3.791469194,33.36744872,0.900987538,0.551496233
7,3.773584906,33.42198451,0.90370404,0.548880441
7,3.755868545,33.46088997,0.904301792,0.543212891
7,3.738317757,33.41614641,0.900628352,0.539725167
7,3.720930233,33.46662556,0.904313221,0.533403669
7,3.703703704,33.57006979,0.904343093,0.530569894
7,3.686635945,33.57152845,0.905527502,0.525556292
7,3.669724771,33.6187335,0.905241546,0.519888742
7,3.652968037,33.67682231,0.904315669,0.515093122
7,3.636363636,33.71449077,0.9069988,0.509425572
7,3.619909502,33.7529652,0.903640787,0.505719866
7,3.603603604,33.77760305,0.910242422,0.50201416
7,3.587443946,33.85003382,0.910776281,0.496564593
7,3.571428571,33.90502182,0.91152131,0.491986956
7,3.555555556,33.95357201,0.910680432,0.488063267
7,3.539823009,34.04639722,0.914082268,0.4826137
7,3.524229075,34.06858644,0.912846063,0.479997907
7,3.50877193,34.09744273,0.913991241,0.476510184
7,3.493449782,34.1457585,0.914271746,0.473022461
7,3.47826087,34.16306113,0.914879561,0.468444824
7,3.463203463,34.24095808,0.916770655,0.463649205
7,3.448275862,34.24782038,0.916689389,0.459943499
7,3.433476395,34.25904709,0.915707032,0.457109724
7,3.418803419,34.27494214,0.918316244,0.453839983
7,3.404255319,34.29364737,0.917384704,0.449698312
7,3.389830508,34.32415972,0.917220877,0.446864537
7,3.375527426,34.34900839,0.917718104,0.442722866
7,3.361344538,34.3473692,0.91708493,0.440543039
7,3.347280335,34.38793676,0.918496695,0.437927246
7,3.333333333,34.40148871,0.920416713,0.434003557
7,3.319502075,34.47992225,0.91875326,0.429861886
7,3.305785124,34.48347174,0.922597295,0.42615618
7,3.29218107,34.54015429,0.922681186,0.424630301
7,3.278688525,34.5623647,0.92286021,0.422232492
7,3.265306122,34.58621253,0.923686833,0.419834682
7,3.25203252,34.58241125,0.921323358,0.417436872
7,3.238866397,34.60679066,0.921716706,0.414167132
7,3.225806452,34.66515559,0.924872873,0.410243443
7,3.212851406,34.68813925,0.922864458,0.407845633
7,3.2,34.74291074,0.92336517,0.404575893
7,3.187250996,34.74450571,0.920895717,0.401306152
7,3.174603175,34.75466958,0.923415791,0.399562291
7,3.162055336,34.81737785,0.923012321,0.39629255
7,3.149606299,34.86367123,0.925418535,0.39302281
7,3.137254902,34.89585545,0.926133272,0.389971052
7,3.125,34.89575791,0.926622268,0.388445173
8,100,8.068099234,0.00923265,50.00457764
8,88.88888889,9.299170847,0.047526896,36.36245728
8,80,10.0708246,0.069141793,30.48744202
8,72.72727273,10.85153104,0.088892371,25.30269623
8,66.66666667,11.47246385,0.103873368,22.00107574
8,61.53846154,11.843021,0.119768103,19.89841461
8,57.14285714,12.27575029,0.129800688,18.06545258
8,53.33333333,12.66139486,0.145675266,16.45412445
8,50,13.06723701,0.165911714,15.01026154
8,47.05882353,13.46095304,0.175354735,13.71841431
8,44.44444444,13.78410303,0.179883796,12.52536774
8,42.10526316,14.20679075,0.19067374,11.45343781
8,40,14.56754865,0.202322106,10.47058105
8,38.0952381,15.00871573,0.21493283,9.544944763
8,36.36363636,15.38686665,0.226297353,8.716964722
8,34.7826087,15.60153264,0.233785161,8.288574219
8,33.33333333,15.75426194,0.242407621,7.926750183
8,32,15.96199755,0.248749072,7.592391968
8,30.76923077,16.16508688,0.254908391,7.284355164
8,29.62962963,16.34582594,0.265955758,7.000923157
8,28.57142857,16.50811951,0.267621979,6.733512878
8,27.5862069,16.64154656,0.274614517,6.488609314
8,26.66666667,16.80252828,0.282073791,6.261444092
8,25.80645161,16.94729919,0.286748613,6.046676636
8,25,17.12386485,0.373274246,5.844497681
8,24.24242424,17.24599372,0.297428723,5.654525757
8,23.52941176,17.38746059,0.305676469,5.47580719
8,22.85714286,17.56909455,0.309460419,5.307579041
8,22.22222222,17.65976291,0.326586362,5.148696899
8,21.62162162,17.8015223,0.348992802,4.997825623
8,21.05263158,17.89409697,0.325645714,4.859542847
8,20.51282051,17.98179787,0.327046658,4.725456238
8,20,18.1085246,0.336210551,4.597854614
8,19.51219512,18.24986577,0.338784887,4.474830627
8,19.04761905,18.41146246,0.377160929,4.358482361
8,18.60465116,18.47538679,0.454415231,4.248809814
8,18.18181818,18.60624959,0.353471845,4.141426086
8,17.77777778,18.64917413,0.361557782,4.040908813
8,17.39130435,18.80794897,0.361373014,3.942489624
8,17.0212766,18.91405401,0.367043197,3.850746155
8,16.66666667,19.02648094,0.37848789,3.759765625
8,16.32653061,19.123692,0.376956784,3.671836853
8,16,19.21131725,0.4059271,3.589439392
8,15.68627451,19.28494003,0.55535622,3.510665894
8,15.38461538,19.39313393,0.466164998,3.437042236
8,15.09433962,19.51913725,0.398700543,3.363609314
8,14.81481481,19.57307363,0.401971685,3.294754028
8,14.54545455,19.60900958,0.403293797,3.232002258
8,14.28571429,19.69664524,0.412400068,3.170204163
8,14.03508772,19.84216251,0.453017599,3.107643127
8,13.79310345,19.87533521,0.419876268,3.046226501
8,13.55932203,20.07936937,0.421144877,2.986717224
8,13.33333333,20.15425045,0.42819143,2.932548523
8,13.1147541,20.18639811,0.434981293,2.878379822
8,12.90322581,20.30807549,0.452125436,2.826499939
8,12.6984127,20.36832707,0.53681726,2.775192261
8,12.5,20.50759907,0.623719024,2.72693634
8,12.30769231,20.52644958,0.549829379,2.678108215
8,12.12121212,20.64144622,0.475492028,2.629852295
8,11.94029851,20.63764119,0.459636263,2.589988708
8,11.76470588,20.71444481,0.463372809,2.543067932
8,11.5942029,20.83559403,0.464298214,2.500152588
8,11.42857143,20.92126568,0.47294665,2.460479736
8,11.26760563,20.93147362,0.474368248,2.421951294
8,11.11111111,21.01270919,0.483489887,2.382278442
8,10.95890411,21.0597509,0.555164731,2.343559265
8,10.81081081,21.12990387,0.509675734,2.306747437
8,10.66666667,21.24482032,0.490227925,2.270889282
8,10.52631579,21.27223645,0.48757136,2.237701416
8,10.38961039,21.32734278,0.508258142,2.205848694
8,10.25641026,21.41884812,0.499212031,2.173614502
8,10.12658228,21.51614371,0.49670961,2.14176178
8,10,21.5669344,0.506041805,2.111053467
8,9.87654321,21.5870882,0.513842702,2.079391479
8,9.756097561,21.63942642,0.529472157,2.048492432
8,9.638554217,21.68591284,0.572978373,2.017784119
8,9.523809524,21.84438937,0.628928351,1.985931396
8,9.411764706,21.75967714,0.690882971,1.958465576
8,9.302325581,21.85608113,0.672107857,1.931190491
8,9.195402299,21.97828514,0.619972552,1.902008057
8,9.090909091,22.02324526,0.578523056,1.874923706
8,8.988764045,22.07288772,0.549631614,1.849555969
8,8.888888889,22.16961397,0.539371063,1.825904846
8,8.791208791,22.23180796,0.542857147,1.79977417
8,8.695652174,22.3220722,0.544520017,1.775932312
8,8.602150538,22.35415632,0.555406169,1.751708984
8,8.510638298,22.43686232,0.553833536,1.730728149
8,8.421052632,22.40172348,0.567234574,1.706504822
8,8.333333333,22.42952311,0.59918669,1.685905457
8,8.24742268,22.59610559,0.5736725,1.663780212
8,8.163265306,22.67776681,0.570091854,1.641654968
8,8.080808081,22.70072289,0.570825426,1.620864868
8,8,22.7445788,0.581235544,1.601219177
8,7.920792079,22.81626334,0.612091939,1.579475403
8,7.843137255,22.84524521,0.654979161,1.56211853
8,7.766990291,22.89396139,0.644177652,1.544189453
8,7.692307692,22.95847403,0.613430452,1.526641846
8,7.619047619,22.99393203,0.596502388,1.509666443
8,7.547169811,22.98012604,0.589896286,1.490211487
8,7.476635514,23.06680503,0.59353525,1.472091675
8,7.407407407,23.08382794,0.602981198,1.455116272
8,7.339449541,23.15150353,0.627067031,1.439285278
8,7.272727273,23.23559256,0.646418963,1.419448853
8,7.207207207,23.25732784,0.617467036,1.403808594
8,7.142857143,23.33800474,0.60836797,1.38835907
8,7.079646018,23.38925121,0.618081791,1.369285583
8,7.01754386,23.43907606,0.637269335,1.354408264
8,6.956521739,23.49338653,0.618574628,1.341247559
8,6.896551724,23.49239365,0.625519962,1.325416565
8,6.837606838,23.58442679,0.624111289,1.312446594
8,6.779661017,23.63782583,0.622999051,1.298141479
8,6.722689076,23.66691341,0.627428767,1.282691956
8,6.666666667,23.70238565,0.634470411,1.272201538
8,6.611570248,23.7406083,0.640879038,1.257705688
8,6.557377049,23.77965965,0.650795086,1.245880127
8,6.504065041,23.84060036,0.664625102,1.230239868
8,6.451612903,23.89986055,0.678512277,1.218032837
8,6.4,23.94474444,0.698017407,1.207351685
8,6.349206349,23.91612807,0.714917511,1.197624207
8,6.299212598,24.03428981,0.746493529,1.185417175
8,6.25,24.04075259,0.756904234,1.174926758
8,6.201550388,24.08924359,0.746073885,1.162719727
8,6.153846154,24.14218879,0.724935847,1.1510849
8,6.106870229,24.24423135,0.708990586,1.138496399
8,6.060606061,24.24969436,0.698557302,1.127052307
8,6.015037594,24.23049191,0.690188403,1.115226746
8,5.970149254,24.35939489,0.679724548,1.105499268
8,5.925925926,24.32656313,0.683211438,1.093292236
8,5.882352941,24.45136219,0.677515855,1.081466675
8,5.839416058,24.56326778,0.671867156,1.071548462
8,5.797101449,24.49991094,0.674211927,1.058769226
8,5.755395683,24.60484056,0.680036615,1.049232483
8,5.714285714,24.61744307,0.682362835,1.040267944
8,5.673758865,24.65613244,0.685315251,1.027870178
8,5.633802817,24.66074599,0.689409956,1.018333435
8,5.594405594,24.69441047,0.686548969,1.008224487
8,5.555555556,24.74309026,0.688778609,0.999832153
8,5.517241379,24.83232898,0.696844055,0.988197327
8,5.479452055,24.84099472,0.713598272,0.977897644
8,5.442176871,24.94141545,0.710914614,0.967979431
8,5.405405405,24.89751075,0.7010025,0.958251953
8,5.369127517,24.99428823,0.697815134,0.948524475
8,5.333333333,25.02405552,0.700779986,0.938224792
8,5.298013245,25.07974056,0.710248036,0.930976868
8,5.263157895,25.14417539,0.720515319,0.921630859
8,5.22875817,25.10808787,0.738238781,0.91342926
8,5.194805195,25.20119006,0.739189133,0.903892517
8,5.161290323,25.21980074,0.726605162,0.895500183
8,5.128205128,25.24174827,0.718454114,0.888061523
8,5.095541401,25.30680726,0.710419113,0.879859924
8,5.063291139,25.28154465,0.718125449,0.871086121
8,5.031446541,25.35394569,0.729416841,0.86517334
8,5,25.40965263,0.736243294,0.857543945
8,4.968944099,25.40937286,0.733740367,0.851631165
8,4.938271605,25.48238768,0.727858057,0.842094421
8,4.90797546,25.53309067,0.728681655,0.835990906
8,4.87804878,25.58508027,0.730358212,0.827217102
8,4.848484848,25.64186421,0.731911297,0.820541382
8,4.819277108,25.69365731,0.738427176,0.810050964
8,4.790419162,25.64471162,0.738256049,0.804901123
8,4.761904762,25.71023164,0.751858082,0.798416138
8,4.733727811,25.74206046,0.759894145,0.791358948
8,4.705882353,25.72659555,0.76968334,0.784111023
8,4.678362573,25.7826106,0.769427829,0.778388977
8,4.651162791,25.85386661,0.766031489,0.770378113
8,4.624277457,25.93222727,0.757415482,0.761795044
8,4.597701149,25.95903366,0.759360428,0.754547119
8,4.571428571,26.04462528,0.756005312,0.748252869
8,4.545454545,26.07148336,0.757724803,0.741577148
8,4.519774011,26.26453414,0.756370538,0.734901428
8,4.494382022,26.21116153,0.755198676,0.729179382
8,4.469273743,26.24447417,0.757841124,0.723457336
8,4.444444444,26.30404859,0.76139269,0.716972351
8,4.419889503,26.35545842,0.755646261,0.71105957
8,4.395604396,26.39132544,0.764089077,0.705528259
8,4.371584699,26.40402119,0.77061566,0.699806213
8,4.347826087,26.45699377,0.764192288,0.693511963
8,4.324324324,26.44032239,0.768845307,0.687408447
8,4.301075269,26.58393123,0.767994228,0.680732727
8,4.278074866,26.58204597,0.772674028,0.674247742
8,4.255319149,26.55838277,0.77359197,0.667762756
8,4.232804233,26.57283657,0.771819924,0.663375854
8,4.210526316,26.6204648,0.772208553,0.656890869
8,4.188481675,26.59609622,0.788302239,0.653457642
8,4.166666667,26.64006827,0.785496277,0.647544861
8,4.14507772,26.76402024,0.78768033,0.640296936
8,4.12371134,26.72604647,0.787500055,0.63419342
8,4.102564103,26.78611237,0.779516561,0.631141663
8,4.081632653,26.79540283,0.780025349,0.625801086
8,4.060913706,26.81085658,0.782526824,0.62084198
8,4.04040404,26.83427429,0.78528323,0.614738464
8,4.020100503,26.88200839,0.78926015,0.611305237
8,4,26.92338683,0.794076797,0.605773926
8,3.980099502,26.94802553,0.789839447,0.601768494
8,3.96039604,26.9756238,0.787038327,0.597190857
8,3.9408867,26.92182991,0.79581989,0.591087341
8,3.921568627,27.02132488,0.801759638,0.587844849
8,3.902439024,27.0242146,0.799839685,0.582504272
8,3.883495146,27.09186796,0.796616426,0.57926178
8,3.8647343,27.06608354,0.800848658,0.573158264
8,3.846153846,27.08845381,0.79895635,0.568580627
8,3.827751196,27.16100215,0.798461105,0.562477112
8,3.80952381,27.17939647,0.799625656,0.558662415
8,3.791469194,27.25649504,0.802920264,0.553703308
8,3.773584906,27.2341733,0.80060028,0.551223755
8,3.755868545,27.26082219,0.804012538,0.546455383
8,3.738317757,27.24285067,0.802432163,0.542831421
8,3.720930233,27.3719089,0.808210389,0.535774231
8,3.703703704,27.51429595,0.806462927,0.532150269
8,3.686635945,27.40807323,0.810815571,0.527381897
8,3.669724771,27.51069518,0.811002925,0.521087646
8,3.652968037,27.55431909,0.80737494,0.51651001
8,3.636363636,27.59621365,0.811109736,0.510978699
8,3.619909502,27.63454508,0.809488588,0.507354736
8,3.603603604,27.67967521,0.81598611,0.503349304
8,3.587443946,27.70565041,0.813160489,0.497817993
8,3.571428571,27.69294893,0.817479405,0.494194031
8,3.555555556,27.76288128,0.816738068,0.490188599
8,3.539823009,27.78078797,0.818065172,0.484848022
8,3.524229075,27.8269548,0.815644344,0.482368469
8,3.50877193,27.86591535,0.820730842,0.478363037
8,3.493449782,27.93893876,0.821751457,0.47454834
8,3.47826087,27.96947671,0.820169506,0.470161438
8,3.463203463,27.97069709,0.823862619,0.465774536
8,3.448275862,28.00927523,0.820741856,0.462150574
8,3.433476395,28.02053384,0.826000657,0.459289551
8,3.418803419,28.07894623,0.828880011,0.456047058
8,3.404255319,28.10125404,0.829117327,0.451850891
8,3.389830508,28.12598594,0.829212362,0.449180603
8,3.375527426,28.15507573,0.829806601,0.444793701
8,3.361344538,28.18446499,0.83059716,0.442314148
8,3.347280335,28.23210908,0.833277682,0.43964386
8,3.333333333,28.24286835,0.837177023,0.435829163
8,3.319502075,28.33117238,0.829687725,0.431442261
8,3.305785124,28.34912568,0.833393762,0.427627563
8,3.29218107,28.3856493,0.836384331,0.42591095
8,3.278688525,28.42229629,0.837718271,0.423622131
8,3.265306122,28.46145712,0.835137826,0.420951843
8,3.25203252,28.5259948,0.837309359,0.417709351
8,3.238866397,28.49847884,0.842866847,0.414848328
8,3.225806452,28.56057547,0.846152322,0.41103363
8,3.212851406,28.61732198,0.842200735,0.407981873
8,3.2,28.66346503,0.838286859,0.404548645
8,3.187250996,28.67711279,0.840515887,0.401687622
8,3.174603175,28.73795623,0.840961972,0.399398804
8,3.162055336,28.75610879,0.841957382,0.396156311
8,3.149606299,28.81036514,0.840883541,0.392913818
8,3.137254902,28.84984444,0.844811111,0.389862061
8,3.125,28.85422665,0.840845061,0.388336182
